"local_file","sha256","size","dir","matched_entry_ids","matched_entry_titles","match_method","confidence","recommended_action"
"zaozhi/新方向调研/2025-ligini-dual.pdf","c904a61cc29c781d2ad09aad4ce5ff379887bc592175be676a174db5d610d46a","21874912","zaozhi","325|122|165","From black to green - A critical review of thermochemical valorization of black liquor|From black to green - A critical review of thermochemical valorization of black liquor|From black to green - A critical review of thermochemical valorization of black liquor","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/2025-lignin-oiland water separate-dual.pdf","9b372e80108a50f86db12d96e66b8db4d914ae012b60eec5775917e2763f11ed","10475992","zaozhi","326|123|166","A mini-review on lignin isolation and modification based on sorbent materials with porous nature as demulsifier for oil/water separations|A mini-review on lignin isolation and modification based on sorbent materials with porous nature as demulsifier for oil/water separations|A mini-review on lignin isolation and modification based on sorbent materials with porous nature as demulsifier for oil/water separations","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/2025-lignin2-dual.pdf","94daeb39d4dd3dd7932cfd6989c92e9a4da995d56f1338c724f942d35afb227e","3195503","zaozhi","327|124|167","Recent advances in generation of bioproducts from lignin: a comprehensive review|Recent advances in generation of bioproducts from lignin: a comprehensive review|Recent advances in generation of bioproducts from lignin: a comprehensive review","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/2025_food pakageing.pdf","4779eb86cbcbc58fe3f46dd6a21b8f8b43604e446225a4e1fca1382a74f685d0","854654","zaozhi","319|370","Advances in Nanocellulose-Based Composites for Sustainable Food Packaging|Advances in Nanocellulose-Based Composites for Sustainable Food Packaging","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/新方向调研/2025_geotechnical.pdf","7d37b78c876f6610c99fbff1b2b93c382e3df85a192abca4a8c182488eeb7cea","993642","zaozhi","320|371","Impact of Nano-Silica, Cationic Polyacrylamide, and Cationic Starch on Long Fiber Utilization in Recycled Paper Production|Impact of Nano-Silica, Cationic Polyacrylamide, and Cationic Starch on Long Fiber Utilization in Recycled Paper Production","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/新方向调研/2026_Decarbonization pathways.pdf","8c1be8232f6918fa10344b5a9cc1afdc957f152a2f3c596a40e81baa5979e082","693982","zaozhi","321","Green Synthesis of Zinc Oxide Nanoparticles using Brown Algae on Oil Palm Empty Fruit Bunch Pulp and Paper Substrates: Effect of pH 6 to 8","source_summary","0.9","migrate_and_link_reuse_object"
"zaozhi/新方向调研/翻译/2025_ Orange peel composition-dual.pdf","6dd6370c04b768531e05ee1ceb279eb6d0d56c02f88406688ad74cee5fd515bd","7393826","zaozhi","332|127|170","橙皮成分、生物聚合物提取及其在造纸与包装领域的应用：综述|橙皮成分、生物聚合物提取及其在造纸与包装领域的应用：综述|橙皮成分、生物聚合物提取及其在造纸与包装领域的应用：综述","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_Chimeric enzymes-dual.pdf","5425d8ff7c447b6963e1ade509a780d9ca49401840e52bffe649f728fff267b1","9475285","zaozhi","333|128|171|241","Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments","source_summary|metadata_in_db|pdf_title","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_Decarbonization pathways-dual.pdf","9f6e20fdbb18575ad5cd2ff03bfedd2ed9de99941dcb0d338304ff4e29293e9c","16681785","zaozhi","369|129|172","Decarbonization pathways for the pulp and paper industry: A comprehensive review|Decarbonization pathways for the pulp and paper industry: A comprehensive review|Decarbonization pathways for the pulp and paper industry: A comprehensive review","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_food pakageing-dual.pdf","934610d171256094c472d10fe259fa3140ff837cab657edf573042f6dc30b189","1959677","zaozhi","370|319","Advances in Nanocellulose-Based Composites for Sustainable Food Packaging|Advances in Nanocellulose-Based Composites for Sustainable Food Packaging","source_summary|source_file_variant","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_geotechnical-dual.pdf","80881a9e48566d8e0c1dd62ae48ee1eb75fa3dad784aa2a8a5e6230b7371d313","1932258","zaozhi","371|320","Impact of Nano-Silica, Cationic Polyacrylamide, and Cationic Starch on Long Fiber Utilization in Recycled Paper Production|Impact of Nano-Silica, Cationic Polyacrylamide, and Cationic Starch on Long Fiber Utilization in Recycled Paper Production","source_summary|source_file_variant","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_lignocellulosic biomass-dual.pdf","9b2fe4e9954fc7eae7d4fd9d9ac24b92dbdf3b0450767a92451be73c2d965b68","9747154","zaozhi","372|130|173","Preparation and applications of nanoparticles from lignocellulosic biomass: A review|Preparation and applications of nanoparticles from lignocellulosic biomass: A review|Preparation and applications of nanoparticles from lignocellulosic biomass: A review","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_microalgae biodiesel-dual.pdf","f14a4796a2272c2a8c672428854627facc1faa503dded8910cf3761d0175cb31","17400093","zaozhi","131|174","Impact of oxyhydrogen-enriched, nano-doped microalgae biodiesel on diesel engine performance, emissions, and thermo-exergetic sustainability|Impact of oxyhydrogen-enriched, nano-doped microalgae biodiesel on diesel engine performance, emissions, and thermo-exergetic sustainability","metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2025_waste-dual.pdf","df1b823f21bfa4c60907d2afd02afae34482e9c69057137231b8c95f09d1e635","2163664","zaozhi","132|175","Use of industrial pulp and paper waste as agricultural inputs: A systematic literature review|Use of industrial pulp and paper waste as agricultural inputs: A systematic literature review","metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/2026-Development of lateral flow assay for quantitative analysis-dual.pdf","b2c2231f0d0ceace6127ddc988d628527d89b7805cfa3d9b5a185f08a140028c","9584335","zaozhi","","","","0","keep_orphan"
"zaozhi/新方向调研/翻译/2026_Decarbonization pathways-dual.pdf","31841189799688442f0ebec1b1130d3c8dd2ad6c8cb28489788dab59a132df75","1332353","zaozhi","321","Green Synthesis of Zinc Oxide Nanoparticles using Brown Algae on Oil Palm Empty Fruit Bunch Pulp and Paper Substrates: Effect of pH 6 to 8","source_file_variant","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/ijms-26-09906-v2-dual.pdf","31cbd6c4e225eacf678ee2c8da5b58d71b0429e73d2e14e7f8fe3d0d87c2723d","31893027","zaozhi","236","The Importance of Molecular Size, Concentration, and Thermal Conditions in Enhancing Lignin Derivatives' Interactions with Skin-like Membranes: Implications for Cosmetic and Therapeutic Applications","metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/paper_retrieval-dual.pdf","b346ff441dd63f0f59b184d84b364619d9e2dc90003f660960b27176b58b1f69","616875","zaozhi","244","论文摘要检索合集（paper_retrieval）","metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/翻译/sensors-25-01021-dual.pdf","16a15476c24473766295d73dd9c511d147ec1c736e8c64fc517b84b156af1778","8372313","zaozhi","","","","0","keep_orphan"
"zaozhi/方向评估.docx","2af88bcf0edfeac451efa613cfc12b0aaf929e0a8158052f2016b6f49ff00e89","20802","zaozhi","265","方向评估","exact_title","0.9","migrate_and_link"
"zaozhi/景兴纸业/lc2.html","9337e33e9a38429ce328cf89d03415c09cfa7277ce136a44305848569881e3aa","10654","zaozhi","","","","0","keep_orphan"
"zaozhi/景兴纸业初次沟通材料-v1.0.pptx","eddd88119f7b100135fcebeef0aa20b137873c5325042ada44600ed62b4ee2fc","26910295","zaozhi","266|268|269|267","景兴纸业初次沟通材料-v1.0|景兴纸业沟通材料-v1.0|景兴纸业沟通材料-v2.0|景兴纸业沟通材料-v0.5","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/景兴纸业沟通材料-v0.5.docx","9d2bd2f8baf6e7144ead1583d9106c84bb0aa7a55122f072d214b34f9f2f2415","21453","zaozhi","267|268|269|266","景兴纸业沟通材料-v0.5|景兴纸业沟通材料-v1.0|景兴纸业沟通材料-v2.0|景兴纸业初次沟通材料-v1.0","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/景兴纸业沟通材料-v1.0.docx","7436c53b99aefa1927e7be05e3b704b0924463f3b5951140fe05c1021d6c5516","24344","zaozhi","268|266|267|269","景兴纸业沟通材料-v1.0|景兴纸业初次沟通材料-v1.0|景兴纸业沟通材料-v0.5|景兴纸业沟通材料-v2.0","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/景兴纸业沟通材料-v2.0.docx","e457f32facd60108dce50460b5b263689b4c0437020f92c68583b310f3a79f9f","26668","zaozhi","269|266|267|268","景兴纸业沟通材料-v2.0|景兴纸业初次沟通材料-v1.0|景兴纸业沟通材料-v0.5|景兴纸业沟通材料-v1.0","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/木质素.pdf","6d9b69149de79997b1b09c373aa825c150d4b534eb211d37bf8623a8a2b1af8c","2594055","zaozhi","270","木质素","exact_title","0.9","migrate_and_link"
"zaozhi/机器学习驱动的基因组规模代谢模型构建与优化.pdf","a38442840c5d65da2ac87d0d18f639920dde2105249e3315991bf85db0013052","1768010","zaozhi","271","机器学习驱动的基因组规模代谢模型构建与优化","exact_title","0.9","migrate_and_link"
"zaozhi/椰树-造纸.pdf","9463e63c568b6b317f74597e2f166cbd8088c9b4c103e1328e01771f88f26d5e","9748764","zaozhi","272|273","椰树-造纸|椰树造纸分析","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/椰树造纸分析.docx","66c295d0f10c9bf16962f5b0f101002d22b625f1d70ebae023af641e559289ba","25361","zaozhi","273|272","椰树造纸分析|椰树-造纸","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/甘蔗渣/1-s2.0-S0961953425002089-main-dual.pdf","3da8e0ac49379af66e7fa51d21d4fe7dbfd161b3c9a988b30510818198118109","6171346","zaozhi","107|150","Valorization of agave bagasse as a bio-template for circular economy: Applications in energy conversion, metabolite production, and sustainable material synthesis|Valorization of agave bagasse as a bio-template for circular economy: Applications in energy conversion, metabolite production, and sustainable material synthesis","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/1-s2.0-S0961953425005720-main-dual.pdf","54543fda85d47a36e7ee56c35391964f82ba1c0c26659b30a575b4ebc0f11b0f","19864877","zaozhi","108|151","Fermentation of sugarcane bagasse for production of value-added phenolic compounds using potential bacterial strains: A comparative analysis|Fermentation of sugarcane bagasse for production of value-added phenolic compounds using potential bacterial strains: A comparative analysis","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/1-s2.0-S266615432300056X-main-dual.pdf","5ea1525d0076a95ed612e2c7cc6672c907612642848aa21d5fb79c6340484f9f","5324841","zaozhi","117|160","Advances in safe processing of sugarcane and bagasse for the generation of biofuels and bioactive compounds|Advances in safe processing of sugarcane and bagasse for the generation of biofuels and bioactive compounds","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/Green synthesis of ZnO-NPs using sugarcane bagasse waste_ Phytochemical assessment of extract and biological study of nanopartic(科研通-ablesci.com)-dual.pdf","c54d725f1a71605f4d76d609621c7aac98eb40a7ced3a3c02ad2ebfd6f92a288","14126331","zaozhi","220","Green synthesis of ZnO-NPs using sugarcane bagasse waste: phytochemical assessment of extract and biological study of nanoparticles","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/1-s2.0-S0009250925013971-main-dual.pdf","703931662fb362179e6f9c0294adc1e8407094ff6bf22fb12f6d59464f96f775","19079314","zaozhi","101|144","Optimization of hydrothermal carbonization parameters of sugarcane residues for enhanced hydrochar fuel properties with ammonium adsorption assessment|Optimization of hydrothermal carbonization parameters of sugarcane residues for enhanced hydrochar fuel properties with ammonium adsorption assessment","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/1-s2.0-S0961953425006968-main-dual.pdf","4b216625fce74cfd846c9c66ac6f4dbb450e72dd5c382ae70c3b6abdc078dd34","4754630","zaozhi","109|152","Integrated assessment of bio-oil catalytic hydrocracking for diesel and gasoline production in the sugarcane industry|Integrated assessment of bio-oil catalytic hydrocracking for diesel and gasoline production in the sugarcane industry","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/1-s2.0-S0961953425008979-main-dual.pdf","69631f6225345072a7b02438037bfeba577b2ecabb2e2423351d7a1fda53c28e","7990525","zaozhi","110|153","Maximizing wheat straw utilization: An integrated, near-zero-waste sequential biorefining approach|Maximizing wheat straw utilization: An integrated, near-zero-waste sequential biorefining approach","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/1-s2.0-S2589014X25003044-main-dual.pdf","ae560d2d33bb2275b5186cd6db6e3f922d78d63b03e73c62fd84c5cbf57ad5dc","9699964","zaozhi","115|158","Techno-economic evaluation of multiple product scenarios from pineapple leaf waste in integrated biorefinery|Techno-economic evaluation of multiple product scenarios from pineapple leaf waste in integrated biorefinery","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/1-s2.0-S2590123025012368-main-dual.pdf","7ff8e00e3552f8500a9fad01bffcab373cd0cfb8b74271fde55af36053c61e6b","9202007","zaozhi","116|159","Sustainable lactic acid production: Optimization yield from sugarcane and beet molasses through fermentation|Sustainable lactic acid production: Optimization yield from sugarcane and beet molasses through fermentation","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/fermentation-09-00789-dual.pdf","6813adbbd1e6246017ddcb12eeaaafbc91f800fe47fde554b353936fb8c5c2d5","2363332","zaozhi","232","Lactic Acid Production from Steam-Exploded Sugarcane Bagasse Using Bacillus coagulans DSM2314","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/foaf038-dual.pdf","b0afbd52180a0a7d1bae104f2ac7f1f5a7d499018cfe71214cdc90df0b6c1cdc","1633559","zaozhi","234","Glycerol bioconversion to biofuel and value-added products by yeasts","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/foods-14-02158-dual.pdf","8f87a69b0ba282cf123f8255d5d2d8be8b4652c1b74528e7ea2fb13cb1a1b96c","3122088","zaozhi","235","Corn Steep Liquor as an Efficient Bioresource for Functional Components Production by Biotransformation Technology","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains-dual.pdf","419364d37ad9941a8d72ff9ae935a1ad87ecb83e75b318ddee3dbf073d321202","7439325","zaozhi","239|232","Lactic Acid Production from Sugarcane Bagasse Hydrolysates by Lactiplantibacillus Strains|Lactic Acid Production from Steam-Exploded Sugarcane Bagasse Using Bacillus coagulans DSM2314","metadata_in_db|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/main-dual.pdf","0001e288ad48c12304ff0ede99035fc4d0ba608a9c13208fac2d9d15ef5d2fc4","11704469","zaozhi","240","Status and trends of enzyme cocktails for efficient and ecological production in the pulp and paper industry","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/maximizing-polylactic-acid-bioplastic-yield-from-lactobacillus-rhamnosus-l6-via-response-surface-methodology-evaluating-dual.pdf","45ad333e00b10a62db6e034ecb64eb1a59fbf413bb1642bcaaa6b8dc862a1b2e","27088541","zaozhi","243","Maximizing Polylactic Acid Bioplastic Yield from Lactobacillus rhamnosus L6 via Response Surface Methodology: Evaluating Antimicrobial Effectiveness, Physical, and Chemical Properties of PLA","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/polymers-17-00322-dual.pdf","e8cee06e0cb499595d636ee5afa15f25b58735faac2739d88122052bbf78aaf3","6271432","zaozhi","245","Advances in L-Lactic Acid Production from Lignocellulose Using Genetically Modified Microbial Systems","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/s12649-025-03057-x-dual.pdf","45ed351dcf459c06c4cb9c2e51f98ca2cf26bb0986e91ec4b52860ff272cbc86","2069071","zaozhi","248|317","Nonsterile Lactic Acid Production from Pulse Husks|Valorisation of Industrial Waste for Second-Generation Ethanol Production: Towards the Scale-Up of High-Solids Paper Sludge Fermentation","metadata_in_db|id_token","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/s42452-025-07560-7-dual.pdf","47e8f5e20ba5031bffd8a0f6ce2efc035bdc615a52adc71d9b2ec67cfe2a3262","2538123","zaozhi","253","Advancements in sustainable lactic acid production: revolutionizing biorefineries by harnessing genetically engineered LAB and lignocellulosic biomass","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/technoeconomics-of-sugar-cane-bagasse-valorization-to-lactic-acid-using-pinch-technology-distillation-vs-reactive-dual.pdf","6e7363fb982d6be5851f2c4dae3882d28ba8bb0700340cbd7ae425c12c978a6a","18470815","zaozhi","257","Technoeconomics of Sugar Cane Bagasse Valorization to Lactic Acid Using Pinch Technology: Distillation vs Reactive Distillation","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/bagasse3/technologies-13-00238-dual.pdf","e12482e66c9aca3c586a45c102fb2539824b310df14893107ec9a947851a6de2","1495006","zaozhi","258","Transition to a Circular Bioeconomy in the Sugar Agro-Industry: Predictive Modeling to Estimate the Energy Potential of By-Products","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/jcs-09-00503-dual.pdf","31ccf9c27633529cb7b3c584e7f6c21873926791de527090c8acbaa9824ac3ac","5261614","zaozhi","237","Mechanical and Structural Properties of Biocomposites Reinforced with Bagasse Fibers from Sugarcane Overexpressing Sucrose Synthesis","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/1-s2.0-S0141813025086374-main-dual.pdf","9c8a0605c86036eecbab2cf95ac966e11cde42b0e6b5cae0c105172971fb09c0","18458522","zaozhi","103|146","Evaluation of lignin and cellulose nanoparticles from bacterial-deconstructed sugarcane bagasse for effective quercetin delivery|Evaluation of lignin and cellulose nanoparticles from bacterial-deconstructed sugarcane bagasse for effective quercetin delivery","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/1-s2.0-S0926669025015614-main-dual.pdf","cdc20ce124d88c4b161c7a507902dc27635343c9dcbb56191ee3ecd88271c6d5","6866852","zaozhi","104|147","Sustainable and efficient valorization of sugarcane bagasse: Integrated conversion of holocellulose into acetone, butanol, and ethanol|Sustainable and efficient valorization of sugarcane bagasse: Integrated conversion of holocellulose into acetone, butanol, and ethanol","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/1-s2.0-S1369703X25000646-main-dual.pdf","8f81326b92566b1b00f4507c03bcf37988d3dfebc3703757cd188fe17557952e","15425337","zaozhi","111|154","Simultaneous enzymatic hydrolysis and bioconversion of deacetylated and disk refined sugarcane bagasse to single-cell protein: An experimental investigation and techno-economic analysis|Simultaneous enzymatic hydrolysis and bioconversion of deacetylated and disk refined sugarcane bagasse to single-cell protein: An experimental investigation and techno-economic analysis","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/1-s2.0-S1385894725049903-main-dual.pdf","6b17e8c09025dc67a407263bf07a226a57fc88d088330c07a83cf49a2c2d4b04","27248406","zaozhi","112|155","Exploring exopolysaccharide production from sugarcane bagasse: Mechanisms and processes involving Leuconostoc mesenteroides|Exploring exopolysaccharide production from sugarcane bagasse: Mechanisms and processes involving Leuconostoc mesenteroides","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/1-s2.0-S2589014X25002361-main-dual.pdf","269e51d919953050819f9620578c9ec016aed4d0011ab597a1dc5a9a08ef71e0","7100026","zaozhi","114|157","Agro-industrial waste valorization through solid-state fermentation by Lentinula edodes for high-protein and β-glucans flour development for human diet: Chemical characterization, drying kinetics evaluation, and bioaccessibility|Agro-industrial waste valorization through solid-state fermentation by Lentinula edodes for high-protein and β-glucans flour development for human diet: Chemical characterization, drying kinetics evaluation, and bioaccessibility","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/Energy Science   Engineering - 2025 - Buthelezi - Techno‐Economic Assessment of Biofuels Production From Sugarcane Bagasse-dual.pdf","e58a7f7ef7577fcae31e4bbe137ed6070c91aac56df0c75c77ceb9318291ec95","1786285","zaozhi","218","Techno‐Economic Assessment of Biofuels Production From Sugarcane Bagasse","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/fermentation-11-00489-dual.pdf","6eb8ca041bfe6a0c40398b485d0f23f22225ab91534e71f5b67512a0a4193d44","2937575","zaozhi","233","Sugarcane Bagasse: A Sustainable Feedstock for Biorefinery Portfolios in South Africa","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/paper2/s40643-025-00905-5-dual.pdf","8d921646509f2c7e493f1129ee8c46cc1fb9845fac8aff9a3fc58ef7f6c4af8d","3113951","zaozhi","251","Blasting extrusion pretreatment of sweet sorghum bagasse for enhanced enzymatic saccharification and ethanol production using Pichia kudriavzevii ATCC 20,381","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/s41598-025-00610-5-dual.pdf","1edb4c9931504f8ba17056a98ee46b97dfebdbc1a21b59ade736c4d9ae10eb4d","4462368","zaozhi","252","Transforming waste into value: Single-step in situ synthesis of magnetic porous carbon composite adsorbents from sugarcane bagasse and iron scrap","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/sustainable-production-of-high-performance-bioplastics-from-agricultural-and-industrial-biomass-waste-by-integrating-dual.pdf","ba43ade0c62ff1ea37256cd80430930cf05fea33527ae452e7dbce8045aca02b","15158921","zaozhi","256","Sustainable Production of High-Performance Bioplastics from Agricultural and Industrial Biomass Waste by Integrating Deep Eutectic Solvent (DES) Pretreatment and Acetylation Processes","metadata_in_db","0.9","migrate_and_link"
"zaozhi/甘蔗渣/利夫生物/Year，Article Title.txt","822dcfabe7ec8911e149befdd93f372c7b6db271a853612d4cee9509f7da2d31","41306","zaozhi","324","论文标题清单（Year，Article Title）","source_summary","0.9","migrate_and_link_reuse_object"
"zaozhi/甘蔗渣/利夫生物/savedrecs (2).xls","4277c738f33a0dbbc9b5927e0adc3dcfa23d1d33145bc17334b9c3e48fc36211","1187328","zaozhi","356|322","savedrecs 文献检索记录|savedrecs 文献检索记录","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/甘蔗渣/利夫生物/savedrecs.txt","4c2c3804b1b0b65dec157951e5a63f26ecf0685ca3998dd0ff5d06e5721b55fc","774224","zaozhi","322|356","savedrecs 文献检索记录|savedrecs 文献检索记录","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/甘蔗渣/利夫生物/专利/第一部分/CN201610046821.8_一种选择性制备1-羟基-2,5-己二酮及2,5-呋喃二甲醇的方法.pdf","a7167e79ee90e8c3e86ead9d89418a2f200b80f47a0e969c8d4adc7be2e7e0c0","992860","zaozhi","351|134|135|136|142|177|178|179|185|190|205|209|210|213|355","CN201610046821.8_一种选择性制备1-羟基-2,5-己二酮及2,5-呋喃二甲醇的方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202211414220.X_一种5-羟甲基糠醛的制备方法|CN202311420375.9_一种5-羟甲基糠醛的制备方法|CN202410455919.3_一种2,5-呋喃二甲酸颗粒及其制备方法和应用|PCTCN2025079285_一种呋喃二甲酸的制备方法及装置","exact_title|fuzzy_title_low","0.9","migrate_and_link_reuse_object"
"zaozhi/甘蔗渣/利夫生物/专利/第一部分/CN201710768995.X_一种1,10‑癸二酸的制备方法.pdf","5e3a1d10f15e80dd7d577e3020345fd74359b8e96548118292396db2df1f4c8a","725474","zaozhi","353|134|136|143|177|179|186|187|188|190|191|193|194|209|355","CN201710768995.X_一种1,10-癸二酸的制备方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201611079757.X_一种利用乙酰丙酸制备吡咯烷酮的方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201611079757.X_一种利用乙酰丙酸制备吡咯烷酮的方法|CN201611116066.2_一种γ‑己内酯的制备方法|CN201611131088.6_一种由γ‑戊内酯制备戊酸及戊酸酯的方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN201710389333.1_一种噻唑‑4‑甲酸的制备方法|CN201710768965.9_一种正癸酸的制备方法|CN201810320426.3_一种1,13-十三烷二醇酯及其1,13-十三烷二醇的制备方法|CN202211414220.X_一种5-羟甲基糠醛的制备方法|PCTCN2025079285_一种呋喃二甲酸的制备方法及装置","normalized_title|fuzzy_title_low","0.9","migrate_and_link_reuse_object"
"zaozhi/甘蔗渣/利夫生物/专利/第一部分/CN201810321005.2_一种正辛醇酯及其正辛醇的制备方法.pdf","4a4675b64288a502562701d5cfe33e25d28b2ab13d3bf833c865c37dd5db1811","507351","zaozhi","354|187|188|189|190|193|194|197","CN201810321005.2_一种正辛醇酯及其正辛醇的制备方法|CN201611116066.2_一种γ‑己内酯的制备方法|CN201611131088.6_一种由γ‑戊内酯制备戊酸及戊酸酯的方法|CN201611131667.0_一种由乙酰丙酸制备戊酸及戊酸酯的方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN201710768965.9_一种正癸酸的制备方法|CN201810320426.3_一种1,13-十三烷二醇酯及其1,13-十三烷二醇的制备方法|CN201910695504.2_一种对羟基苯海因的制备方法","exact_title|fuzzy_title_low","0.9","migrate_and_link_reuse_object"
