absolute_path,relative_path,filename,extension,size_bytes,sha256,mime_type,entry_id,confidence,match_method,object_key,is_temp,duplicate_of,category
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","zaozhi/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",".pdf",1473342,8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc,application/pdf,213,0.5,"fuzzy_title_low",documents/8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","zaozhi/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",".pdf",1473342,8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc,application/pdf,215,0.5,"fuzzy_title_low",documents/8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","zaozhi/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",".pdf",1473342,8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc,application/pdf,351,0.5,"fuzzy_title_low",documents/8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","zaozhi/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",".pdf",1473342,8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc,application/pdf,353,0.5,"fuzzy_title_low",documents/8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","zaozhi/US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf",".pdf",827406,2d22e03ec6ca1dd89831d7f55a22d171d686e82b861523f20642f5d5e1663ec2,application/pdf,323,0.95,"source_summary",documents/2d22e03ec6ca1dd89831d7f55a22d171d686e82b861523f20642f5d5e1663ec2.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","zaozhi/US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf",".pdf",827406,2d22e03ec6ca1dd89831d7f55a22d171d686e82b861523f20642f5d5e1663ec2,application/pdf,217,0.65,"fuzzy_title",documents/2d22e03ec6ca1dd89831d7f55a22d171d686e82b861523f20642f5d5e1663ec2.pdf,0,"zaozhi/甘蔗渣/利夫生物/专利/第一部分/US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf",AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bbae409.pdf","zaozhi/bbae409.pdf","bbae409.pdf",".pdf",1379954,32936f7e3bc70a11c3c32cc587e892ee21d2e0d2e58f658b3a15bd07b203b393,application/pdf,223,0.85,"metadata_in_db",documents/32936f7e3bc70a11c3c32cc587e892ee21d2e0d2e58f658b3a15bd07b203b393.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,225,0.98,"exact_title",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,226,0.98,"exact_title",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,224,0.65,"fuzzy_title",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,227,0.65,"fuzzy_title",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,228,0.65,"fuzzy_title",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\bio-based paper&pulp by MQE 2025.10.30.pdf","zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","bio-based paper&pulp by MQE 2025.10.30.pdf",".pdf",3686982,14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0,application/pdf,276,0.5,"fuzzy_title_low",documents/14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\csirEnzymeApplicationsinPulpandPaperrav.pdf","zaozhi/csirEnzymeApplicationsinPulpandPaperrav.pdf","csirEnzymeApplicationsinPulpandPaperrav.pdf",".pdf",472138,e0e7d01f9b5fc5e3749caa631bb83c65d967ebeb66e995fc3e94d88b925d95a7,application/pdf,229,0.85,"metadata_in_db",documents/e0e7d01f9b5fc5e3749caa631bb83c65d967ebeb66e995fc3e94d88b925d95a7.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\f2121195da604aab89e06cbdd8b6cc43.pdf","zaozhi/f2121195da604aab89e06cbdd8b6cc43.pdf","f2121195da604aab89e06cbdd8b6cc43.pdf",".pdf",212216,d5559250bb0f7c686bab3ce1c4e3c06a782f8a951599f00f15b24097cbe3e0d4,application/pdf,230,0.85,"metadata_in_db",documents/d5559250bb0f7c686bab3ce1c4e3c06a782f8a951599f00f15b24097cbe3e0d4.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\fenrg-4-1549247.pdf","zaozhi/fenrg-4-1549247.pdf","fenrg-4-1549247.pdf",".pdf",25028374,8dbf57545955d6764c7ef19f0564f9fd384939a36bfe4179fd984d62bc694cec,application/pdf,231,0.85,"metadata_in_db",documents/8dbf57545955d6764c7ef19f0564f9fd384939a36bfe4179fd984d62bc694cec.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\fermentation-09-00789.pdf","zaozhi/fermentation-09-00789.pdf","fermentation-09-00789.pdf",".pdf",1081775,1ac60105e628b913338f2014f86e7adcf44a1a4baa5960685e279c43b863a158,application/pdf,232,0.85,"metadata_in_db",documents/1ac60105e628b913338f2014f86e7adcf44a1a4baa5960685e279c43b863a158.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\fermentation-11-00489.pdf","zaozhi/fermentation-11-00489.pdf","fermentation-11-00489.pdf",".pdf",1393772,85d1086388a081ecd8013c1837027ebf79304cdbde359b5a8d9dbf37355d5498,application/pdf,233,0.85,"metadata_in_db",documents/85d1086388a081ecd8013c1837027ebf79304cdbde359b5a8d9dbf37355d5498.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\foaf038.pdf","zaozhi/foaf038.pdf","foaf038.pdf",".pdf",1204292,9f5ecfef1bd12b75bbc878d8df3dbfb52f1d69d5700ea5fa4f6b414fcb08a66f,application/pdf,234,0.85,"metadata_in_db",documents/9f5ecfef1bd12b75bbc878d8df3dbfb52f1d69d5700ea5fa4f6b414fcb08a66f.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\foods-14-02158.pdf","zaozhi/foods-14-02158.pdf","foods-14-02158.pdf",".pdf",1459723,6f848c057113f9913236126e0413ae831dc2ce13a923ea7d8abc2a5703510698,application/pdf,235,0.85,"metadata_in_db",documents/6f848c057113f9913236126e0413ae831dc2ce13a923ea7d8abc2a5703510698.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\ijms-26-09906-v2.pdf","zaozhi/ijms-26-09906-v2.pdf","ijms-26-09906-v2.pdf",".pdf",15867860,7f4ab5bc8b1cec32231ade82ae5daaa144e28b0a5b62950c35e23dbf970362c0,application/pdf,236,0.85,"metadata_in_db",documents/7f4ab5bc8b1cec32231ade82ae5daaa144e28b0a5b62950c35e23dbf970362c0.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\jcs-09-00503.pdf","zaozhi/jcs-09-00503.pdf","jcs-09-00503.pdf",".pdf",2567638,e01039e034cd38eef73b07d2dc7937d812bb1cc320df4d337e7dfaa7c78f993c,application/pdf,237,0.85,"metadata_in_db",documents/e01039e034cd38eef73b07d2dc7937d812bb1cc320df4d337e7dfaa7c78f993c.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf","zaozhi/lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf","lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf",".pdf",3942864,cc062e08dfc4abbaed0b5c985f0a3d834d1584ae967a101cab853645e891b965,application/pdf,239,0.85,"metadata_in_db",documents/cc062e08dfc4abbaed0b5c985f0a3d834d1584ae967a101cab853645e891b965.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf","zaozhi/lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf","lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf",".pdf",3942864,cc062e08dfc4abbaed0b5c985f0a3d834d1584ae967a101cab853645e891b965,application/pdf,232,0.5,"fuzzy_title_low",documents/cc062e08dfc4abbaed0b5c985f0a3d834d1584ae967a101cab853645e891b965.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main.pdf","zaozhi/main.pdf","main.pdf",".pdf",9632220,0bbb6b20e5b910fcee1e68dbb5895ed0d0878ce648b985324bc85ca7c4da6e35,application/pdf,240,0.85,"metadata_in_db",documents/0bbb6b20e5b910fcee1e68dbb5895ed0d0878ce648b985324bc85ca7c4da6e35.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main2.pdf","zaozhi/main2.pdf","main2.pdf",".pdf",4844117,69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5,application/pdf,128,0.85,"pdf_title",documents/69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main2.pdf","zaozhi/main2.pdf","main2.pdf",".pdf",4844117,69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5,application/pdf,171,0.85,"pdf_title",documents/69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main2.pdf","zaozhi/main2.pdf","main2.pdf",".pdf",4844117,69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5,application/pdf,241,0.85,"metadata_in_db",documents/69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main2.pdf","zaozhi/main2.pdf","main2.pdf",".pdf",4844117,69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5,application/pdf,333,0.85,"pdf_title",documents/69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\main3.pdf","zaozhi/main3.pdf","main3.pdf",".pdf",12006492,a0e8c127ddffa8cec74eb753722d46bfd92637cb1abfac209e8a50b1488aa86f,application/pdf,242,0.85,"metadata_in_db",documents/a0e8c127ddffa8cec74eb753722d46bfd92637cb1abfac209e8a50b1488aa86f.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\maximizing-polylactic-acid-bioplastic-yield-from-lactobacillus-rhamnosus-l6-via-response-surface-methodology-evaluating.pdf","zaozhi/maximizing-polylactic-acid-bioplastic-yield-from-lactobacillus-rhamnosus-l6-via-response-surface-methodology-evaluating.pdf","maximizing-polylactic-acid-bioplastic-yield-from-lactobacillus-rhamnosus-l6-via-response-surface-methodology-evaluating.pdf",".pdf",13833465,9ac86bd183fa3332650188bfc0c3869e4f783818d2fa4859daa144c6fb70156b,application/pdf,243,0.85,"metadata_in_db",documents/9ac86bd183fa3332650188bfc0c3869e4f783818d2fa4859daa144c6fb70156b.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\paper_retrieval.pdf","zaozhi/paper_retrieval.pdf","paper_retrieval.pdf",".pdf",187945,80497a9133622a2eb227e38e44bfb729b45e2e8442d474d23f6f102b801ea291,application/pdf,244,0.85,"metadata_in_db",documents/80497a9133622a2eb227e38e44bfb729b45e2e8442d474d23f6f102b801ea291.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\polymers-17-00322.pdf","zaozhi/polymers-17-00322.pdf","polymers-17-00322.pdf",".pdf",3096599,a0e8f60707a0d5b1b7c10280ec937caefd2639de6123dd3d54fc59ccc5b68561,application/pdf,245,0.85,"metadata_in_db",documents/a0e8f60707a0d5b1b7c10280ec937caefd2639de6123dd3d54fc59ccc5b68561.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s10570-023-05333-2.pdf","zaozhi/s10570-023-05333-2.pdf","s10570-023-05333-2.pdf",".pdf",1110268,d72bdefa0053304cb113b4fa2e084a66fba0149953c109c5cf2facc26f38491e,application/pdf,246,0.85,"metadata_in_db",documents/d72bdefa0053304cb113b4fa2e084a66fba0149953c109c5cf2facc26f38491e.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s10668-024-05154-8.pdf","zaozhi/s10668-024-05154-8.pdf","s10668-024-05154-8.pdf",".pdf",4012028,512ace0d72ab35faf164d1b77fd9e85fb3cf2266769a6bd691353815f4e0d378,application/pdf,247,0.85,"metadata_in_db",documents/512ace0d72ab35faf164d1b77fd9e85fb3cf2266769a6bd691353815f4e0d378.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s12649-025-02962-5.pdf","zaozhi/s12649-025-02962-5.pdf","s12649-025-02962-5.pdf",".pdf",2461670,6f8066415cf9750dfae8053b755410d744ccf8fe3a2455954b4575d0d382a1a5,application/pdf,317,0.95,"source_summary",documents/6f8066415cf9750dfae8053b755410d744ccf8fe3a2455954b4575d0d382a1a5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s12649-025-02962-5.pdf","zaozhi/s12649-025-02962-5.pdf","s12649-025-02962-5.pdf",".pdf",2461670,6f8066415cf9750dfae8053b755410d744ccf8fe3a2455954b4575d0d382a1a5,application/pdf,248,0.7,"id_token",documents/6f8066415cf9750dfae8053b755410d744ccf8fe3a2455954b4575d0d382a1a5.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s12649-025-03057-x.pdf","zaozhi/s12649-025-03057-x.pdf","s12649-025-03057-x.pdf",".pdf",1211399,a3ded5344d9e8cb214afba4c0e06b5a95d6591153e41bd0ba13a0c71d1bfaf63,application/pdf,248,0.85,"metadata_in_db",documents/a3ded5344d9e8cb214afba4c0e06b5a95d6591153e41bd0ba13a0c71d1bfaf63.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s12649-025-03057-x.pdf","zaozhi/s12649-025-03057-x.pdf","s12649-025-03057-x.pdf",".pdf",1211399,a3ded5344d9e8cb214afba4c0e06b5a95d6591153e41bd0ba13a0c71d1bfaf63,application/pdf,317,0.7,"id_token",documents/a3ded5344d9e8cb214afba4c0e06b5a95d6591153e41bd0ba13a0c71d1bfaf63.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s13068-025-02646-1.pdf","zaozhi/s13068-025-02646-1.pdf","s13068-025-02646-1.pdf",".pdf",4149487,bd1e440c948fd88a158149e8c5c42e622743fb15c4182185aebf42126dd3ae0f,application/pdf,249,0.85,"metadata_in_db",documents/bd1e440c948fd88a158149e8c5c42e622743fb15c4182185aebf42126dd3ae0f.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s13762-024-06270-8.pdf","zaozhi/s13762-024-06270-8.pdf","s13762-024-06270-8.pdf",".pdf",4723093,3d2687bce8c8512e178f45e0d8c578b04471d8e61eb24e642b1f6dd0acf72f8a,application/pdf,250,0.85,"metadata_in_db",documents/3d2687bce8c8512e178f45e0d8c578b04471d8e61eb24e642b1f6dd0acf72f8a.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s40643-025-00905-5.pdf","zaozhi/s40643-025-00905-5.pdf","s40643-025-00905-5.pdf",".pdf",1840016,8261cd2615bf3e7d80a373a1b5eb1f1d7f99df230be8eed377e00d156b2fa394,application/pdf,251,0.85,"metadata_in_db",documents/8261cd2615bf3e7d80a373a1b5eb1f1d7f99df230be8eed377e00d156b2fa394.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s41598-025-00610-5.pdf","zaozhi/s41598-025-00610-5.pdf","s41598-025-00610-5.pdf",".pdf",2507548,88e7e9dc62eaec82acb43163643eeb8150bb25baf605cc8f26f93d7286990464,application/pdf,252,0.85,"metadata_in_db",documents/88e7e9dc62eaec82acb43163643eeb8150bb25baf605cc8f26f93d7286990464.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s42452-025-07560-7.pdf","zaozhi/s42452-025-07560-7.pdf","s42452-025-07560-7.pdf",".pdf",1598845,c245d7ed5a49b1ec30f2cd29d2712674684e419893be7d578c6182fbef73eed8,application/pdf,253,0.85,"metadata_in_db",documents/c245d7ed5a49b1ec30f2cd29d2712674684e419893be7d578c6182fbef73eed8.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\s44320-024-00060-7.pdf","zaozhi/s44320-024-00060-7.pdf","s44320-024-00060-7.pdf",".pdf",2500679,ccc73a5fce6679bf64d8d667f6dd8d62783862768f38d44c98c29040a769198d,application/pdf,254,0.85,"metadata_in_db",documents/ccc73a5fce6679bf64d8d667f6dd8d62783862768f38d44c98c29040a769198d.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\sustainability-16-03066.pdf","zaozhi/sustainability-16-03066.pdf","sustainability-16-03066.pdf",".pdf",2604107,8291289c39582fb1235e3c22803df848f8e8b4aef832c46aaa6bee09680bb6d3,application/pdf,255,0.85,"metadata_in_db",documents/8291289c39582fb1235e3c22803df848f8e8b4aef832c46aaa6bee09680bb6d3.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\sustainable-production-of-high-performance-bioplastics-from-agricultural-and-industrial-biomass-waste-by-integrating.pdf","zaozhi/sustainable-production-of-high-performance-bioplastics-from-agricultural-and-industrial-biomass-waste-by-integrating.pdf","sustainable-production-of-high-performance-bioplastics-from-agricultural-and-industrial-biomass-waste-by-integrating.pdf",".pdf",7823427,25f01c0ecbac2cc9f00ac41096565ca3f78f01f64f8f8db2ac981210015a0605,application/pdf,256,0.85,"metadata_in_db",documents/25f01c0ecbac2cc9f00ac41096565ca3f78f01f64f8f8db2ac981210015a0605.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\technoeconomics-of-sugar-cane-bagasse-valorization-to-lactic-acid-using-pinch-technology-distillation-vs-reactive.pdf","zaozhi/technoeconomics-of-sugar-cane-bagasse-valorization-to-lactic-acid-using-pinch-technology-distillation-vs-reactive.pdf","technoeconomics-of-sugar-cane-bagasse-valorization-to-lactic-acid-using-pinch-technology-distillation-vs-reactive.pdf",".pdf",9468102,768c78df21f813c96d5daadc89fa786c131eb75df7897ef0a0286d7093ba900c,application/pdf,257,0.85,"metadata_in_db",documents/768c78df21f813c96d5daadc89fa786c131eb75df7897ef0a0286d7093ba900c.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\technologies-13-00238.pdf","zaozhi/technologies-13-00238.pdf","technologies-13-00238.pdf",".pdf",683104,ea54e1444ce2ad62b58b938566d6d3b7cce3af28fda184f595b53cac1efb8b74,application/pdf,258,0.85,"metadata_in_db",documents/ea54e1444ce2ad62b58b938566d6d3b7cce3af28fda184f595b53cac1efb8b74.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-Transparent wood-dual.pdf","zaozhi/新方向调研/2025-Transparent wood-dual.pdf","2025-Transparent wood-dual.pdf",".pdf",3744338,7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8,application/pdf,328,0.95,"source_summary",documents/7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-Transparent wood-dual.pdf","zaozhi/新方向调研/2025-Transparent wood-dual.pdf","2025-Transparent wood-dual.pdf",".pdf",3744338,7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8,application/pdf,120,0.85,"metadata_in_db",documents/7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-Transparent wood-dual.pdf","zaozhi/新方向调研/2025-Transparent wood-dual.pdf","2025-Transparent wood-dual.pdf",".pdf",3744338,7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8,application/pdf,163,0.85,"metadata_in_db",documents/7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-enzyme-food-dual.pdf","zaozhi/新方向调研/2025-enzyme-food-dual.pdf","2025-enzyme-food-dual.pdf",".pdf",2869740,d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b,application/pdf,368,0.95,"source_summary",documents/d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-enzyme-food-dual.pdf","zaozhi/新方向调研/2025-enzyme-food-dual.pdf","2025-enzyme-food-dual.pdf",".pdf",2869740,d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b,application/pdf,121,0.85,"metadata_in_db",documents/d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\新方向调研\2025-enzyme-food-dual.pdf","zaozhi/新方向调研/2025-enzyme-food-dual.pdf","2025-enzyme-food-dual.pdf",".pdf",2869740,d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b,application/pdf,164,0.85,"metadata_in_db",documents/d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b.pdf,0,,AUTO
